Gene ID	Gene Name	SRR1839796	SRR1839800	SRR1839795	SRR1839804	SRR1839802	SRR1839801	SRR1839803	SRR1839797	SRR1839794	SRR1839792	SRR1839799	SRR1839791	SRR1839798	SRR1839793
ENSG00000166342	NETO1	0	4	1	7	9	1	8	4	10	3	8	3	1	0
ENSG00000166343	MSS51	85	52	67	87	53	61	63	81	98	43	58	84	43	18
ENSG00000166347	CYB5A	93	53	61	163	101	50	88	35	88	33	52	173	77	27
ENSG00000166348	USP54	99	61	49	85	66	43	66	35	93	11	28	95	36	7
ENSG00000166349	RAG1	9	3	2	7	5	1	3	4	12	0	1	7	2	1
ENSG00000166351	POTED	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166352	IFTAP	5	0	3	1	2	1	4	4	0	0	0	1	0	2
ENSG00000166359	WDR88	19	17	3	23	10	11	8	9	17	0	5	37	1	2
ENSG00000166363	OR10A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166368	OR2D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166377	ATP9B	298	230	187	281	190	163	269	138	324	122	211	400	193	76
ENSG00000166387	PPFIBP2	467	269	308	210	214	162	210	161	332	102	136	286	236	89
ENSG00000166391	MOGAT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166394	CYB5R2	4	11	9	5	19	2	2	6	12	6	6	17	5	11
ENSG00000166396	SERPINB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166398	GARRE1	363	320	284	513	312	213	386	229	737	99	196	805	205	68
ENSG00000166401	SERPINB8	353	208	245	453	298	189	275	232	265	107	122	374	214	48
ENSG00000166402	TUB	44	28	20	47	37	27	32	19	39	15	14	35	17	7
ENSG00000166405	RIC3	142	84	98	137	139	105	172	51	194	57	53	218	79	46
ENSG00000166407	LMO1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000166408	OR5P1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166411	IDH3A	131	105	119	159	119	85	99	66	105	13	45	149	99	8
ENSG00000166415	WDR72	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000166426	CRABP1	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000166428	PLD4	276	415	312	381	241	225	208	163	418	510	431	423	431	209
ENSG00000166432	ZMAT1	86	79	78	221	81	59	234	15	167	4	27	314	21	6
ENSG00000166435	XRRA1	176	55	50	292	35	38	54	34	178	122	52	80	37	57
ENSG00000166436	TRIM66	454	450	354	772	279	415	488	459	530	170	279	732	226	108
ENSG00000166439	RNF169	410	252	242	538	292	148	333	195	469	54	119	605	174	46
ENSG00000166441	RPL27A	3122	1739	2576	2138	2649	2044	2316	1898	2140	3333	2074	2337	2247	2969
ENSG00000166444	DENND2B	4	16	8	20	3	3	8	3	13	2	4	13	4	0
ENSG00000166446	CDYL2	111	44	125	220	110	64	119	57	139	26	28	171	64	9
ENSG00000166448	TMEM130	4	0	0	0	2	0	0	3	0	0	3	1	0	0
ENSG00000166450	PRTG	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000166451	CENPN	15	5	19	10	11	9	12	8	14	3	4	19	12	4
ENSG00000166452	AKIP1	44	39	41	91	47	59	48	62	77	24	25	61	45	34
ENSG00000166454	ATMIN	549	301	383	663	414	282	479	258	494	78	236	643	296	52
ENSG00000166455	C16orf46	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166471	TMEM41B	332	215	225	288	175	140	347	149	389	62	109	415	102	29
ENSG00000166473	PKD1L2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000166477	LEO1	153	110	115	246	147	131	113	98	171	88	110	177	122	35
ENSG00000166478	ZNF143	354	223	332	382	302	196	283	278	289	125	126	361	231	67
ENSG00000166479	TMX3	343	168	283	499	315	173	394	108	354	39	88	646	143	27
ENSG00000166482	MFAP4	6	2	4	5	7	0	2	1	5	3	1	7	3	1
ENSG00000166483	WEE1	74	30	59	110	88	62	99	55	98	4	35	98	42	4
ENSG00000166484	MAPK7	308	288	282	357	220	215	220	259	450	224	204	518	251	93
ENSG00000166492	FAM86GP	5	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166501	PRKCB	5739	4102	4019	5631	5014	2959	3624	3871	5586	1798	1539	7138	3853	1104
ENSG00000166503	HDGFL3	148	145	126	306	178	58	196	99	257	30	56	308	63	15
ENSG00000166507	NDST2	18	19	16	23	6	11	19	5	46	22	8	38	13	9
ENSG00000166508	MCM7	1004	785	727	908	815	690	731	629	1276	685	678	1141	725	427
ENSG00000166509	CLEC3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166510	CCDC68	1	0	1	1	0	0	0	0	0	0	0	2	0	0
ENSG00000166523	CLEC4E	1195	651	740	610	606	511	416	1056	789	822	351	927	563	456
ENSG00000166526	ZNF3	344	252	281	385	236	244	281	221	332	138	169	388	257	76
ENSG00000166527	CLEC4D	131	51	107	56	129	54	86	65	102	42	42	102	56	39
ENSG00000166529	ZSCAN21	32	22	19	50	31	13	17	16	28	6	25	32	26	7
ENSG00000166530	HSBP1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166532	RIMKLB	91	59	63	100	78	76	108	34	97	12	54	101	38	14
ENSG00000166535	A2ML1	0	0	0	5	1	2	0	0	0	0	0	0	0	2
ENSG00000166546	BEAN1	20	26	38	21	16	26	15	29	41	20	11	36	18	5
ENSG00000166548	TK2	374	297	408	369	278	260	225	335	430	170	209	450	328	110
ENSG00000166557	TMED3	322	197	241	310	258	280	225	209	339	366	228	425	325	277
ENSG00000166558	SLC38A8	1	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000166562	SEC11C	98	82	103	174	94	93	125	70	160	50	35	97	89	62
ENSG00000166569	CPLX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166573	GALR1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166575	TMEM135	37	30	28	84	51	32	53	23	70	14	26	101	22	2
ENSG00000166578	IQCD	5	2	2	7	6	6	0	1	2	0	6	13	7	2
ENSG00000166579	NDEL1	2457	1878	1726	1958	1655	1326	1448	2540	2737	1250	914	3219	1152	823
ENSG00000166582	CENPV	91	73	49	103	63	57	91	42	79	42	68	142	42	17
ENSG00000166589	CDH16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166592	RRAD	2	0	3	0	2	1	0	1	5	2	1	1	3	2
ENSG00000166595	CIAO2B	307	173	206	198	220	234	164	241	238	350	254	271	264	189
ENSG00000166596	CFAP52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166598	HSP90B1	2462	1198	2039	2839	2139	1596	1701	1272	1977	304	874	2615	1814	321
ENSG00000166603	MC4R	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166619	BLCAP	1128	780	795	1093	818	713	709	645	1129	391	642	1080	628	227
ENSG00000166634	SERPINB12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166664	CHRFAM7A	0	1	0	4	0	0	0	0	0	0	0	0	0	0
ENSG00000166669	ATF7IP2	289	149	157	207	227	180	244	92	303	59	212	222	77	65
ENSG00000166670	MMP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166676	TVP23A	21	30	25	39	23	17	29	18	38	8	14	41	29	8
ENSG00000166681	BEX3	162	71	57	104	68	76	129	96	84	90	83	47	56	79
ENSG00000166682	TMPRSS5	1	6	9	4	6	2	11	5	8	11	8	7	7	4
ENSG00000166685	COG1	583	390	378	528	331	383	369	333	615	241	321	534	353	128
ENSG00000166689	PLEKHA7	28	40	18	25	47	19	20	34	84	15	7	76	23	9
ENSG00000166693	OR5M13P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166704	ZNF606	157	112	108	183	106	74	134	83	142	30	82	162	73	22
ENSG00000166707	ZCCHC18	24	21	17	51	36	31	20	14	32	2	20	32	10	13
ENSG00000166710	B2M	60409	16721	52854	15568	34756	24980	22724	23193	20025	18478	10280	27766	34513	19903
ENSG00000166716	ZNF592	2309	1956	2117	2219	1615	1178	1451	1714	3145	1205	960	2958	1459	572
ENSG00000166734	GOLM2	568	308	431	660	500	248	588	300	720	116	165	974	280	84
ENSG00000166736	HTR3A	12	3	8	9	6	1	6	1	3	9	4	6	13	3
ENSG00000166741	NNMT	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000166743	ACSM1	7	5	4	14	5	10	12	7	1	4	19	6	8	4
ENSG00000166747	AP1G1	1870	1096	1382	1885	1118	925	1272	1223	1634	335	590	1838	880	236
ENSG00000166750	SLFN5	1934	884	868	2300	1106	1136	2172	612	2663	160	545	3544	937	102
ENSG00000166762	CATSPER2	59	45	35	80	34	34	60	45	77	35	38	79	34	17
ENSG00000166763	STRCP1	3	4	5	1	11	1	3	1	6	4	4	4	5	0
ENSG00000166770	ZNF667-AS1	9	23	32	45	13	11	13	9	7	33	10	8	8	8
ENSG00000166780	BMERB1	78	46	102	66	42	73	84	61	98	35	38	85	36	21
ENSG00000166783	MARF1	3833	2420	3253	3640	2332	1951	3113	2096	4579	672	1209	5169	1694	540
ENSG00000166787	SAA3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166788	SAAL1	98	49	91	73	53	56	69	40	74	14	39	89	46	25
ENSG00000166793	YPEL4	30	5	19	19	12	25	15	7	22	20	15	26	13	11
ENSG00000166794	PPIB	576	412	540	607	571	555	394	516	650	813	354	553	651	610
ENSG00000166796	LDHC	0	0	0	0	0	1	4	0	0	0	0	0	6	0
ENSG00000166797	CIAO2A	209	107	191	145	192	111	158	119	141	85	91	179	139	73
ENSG00000166800	LDHAL6A	3	6	3	14	4	5	9	3	6	5	1	10	0	1
ENSG00000166801	FAM111A	1581	799	1028	1477	838	981	1096	664	1335	220	638	1555	837	206
ENSG00000166803	PCLAF	4	1	7	5	1	2	4	0	4	2	3	10	0	0
ENSG00000166813	KIF7	2	7	1	4	2	3	2	6	10	0	0	2	4	1
ENSG00000166816	LDHD	16	15	21	11	18	23	9	19	17	10	18	24	19	8
ENSG00000166819	PLIN1	3	6	4	4	0	1	8	2	12	0	4	13	3	0
ENSG00000166821	PEX11A	41	14	18	28	17	17	34	10	31	1	19	23	14	4
ENSG00000166822	TMEM170A	476	321	344	583	365	301	421	270	528	95	208	625	292	61
ENSG00000166823	MESP1	0	1	0	2	1	0	0	1	2	3	6	3	0	0
ENSG00000166825	ANPEP	7922	7882	9092	3588	5893	4201	4326	6679	12827	7806	4159	11223	4833	3851
ENSG00000166828	SCNN1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166831	RBPMS2	16	11	13	13	5	4	4	10	8	1	16	19	15	6
ENSG00000166833	NAV2	2	3	2	3	1	0	7	0	10	4	0	17	2	3
ENSG00000166839	ANKDD1A	68	118	79	175	124	80	118	66	118	22	87	267	34	25
ENSG00000166840	GLYATL1	0	0	2	1	0	0	3	0	2	0	0	2	0	0
ENSG00000166845	C18orf54	26	14	20	31	25	7	23	9	31	0	10	49	15	4
ENSG00000166847	DCTN5	854	485	760	841	1053	551	510	497	1032	345	437	835	705	279
ENSG00000166848	TERF2IP	1026	650	759	1171	775	595	774	747	1115	237	475	1363	592	149
ENSG00000166851	PLK1	58	39	59	59	51	35	22	29	71	21	44	63	56	37
ENSG00000166855	CLPX	385	281	320	555	388	226	439	219	547	81	206	613	234	60
ENSG00000166856	GPR182	2	1	0	3	2	0	1	0	2	1	1	0	1	0
ENSG00000166860	ZBTB39	135	81	100	193	120	82	149	53	159	25	91	214	76	10
ENSG00000166862	CACNG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166863	TAC3	3	3	2	3	0	2	1	0	0	2	2	1	2	2
ENSG00000166866	MYO1A	5	10	16	6	3	5	16	14	6	10	8	14	3	3
ENSG00000166869	CHP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166881	NEMP1	265	146	149	373	201	171	319	105	277	36	101	383	90	10
ENSG00000166884	OR4D6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166886	NAB2	135	156	128	138	100	90	141	83	206	113	110	285	120	44
ENSG00000166887	VPS39	2420	1989	1823	2225	1426	1433	1402	1880	2665	1254	1120	2461	1451	767
ENSG00000166888	STAT6	13595	11049	11683	10183	9560	8229	8257	13552	16613	9901	7383	17481	9857	5358
ENSG00000166889	PATL1	1304	1015	974	1234	805	846	792	1039	1208	339	702	1200	1146	203
ENSG00000166896	ATP23	52	34	20	44	45	31	34	16	34	24	11	50	23	6
ENSG00000166897	ELFN2	8	6	4	13	6	0	3	8	8	4	4	10	12	2
ENSG00000166900	STX3	3119	2693	2578	3137	2094	1637	1863	2971	3371	843	1107	4188	1400	716
ENSG00000166902	MRPL16	355	217	290	349	284	247	251	302	327	177	289	355	260	96
ENSG00000166908	PIP4K2C	652	520	503	702	430	510	458	493	640	257	375	530	417	151
ENSG00000166912	MTMR10	919	749	747	1219	692	451	923	555	1291	96	272	1756	369	89
ENSG00000166913	YWHAB	7821	4460	6333	7159	5059	4414	4092	5147	6804	3160	3173	7537	4503	2199
ENSG00000166917	MIR202HG	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166920	C15orf48	7	1	0	0	3	0	0	1	3	0	4	1	5	0
ENSG00000166922	SCG5	1	1	2	0	2	2	2	1	1	0	0	3	2	0
ENSG00000166923	GREM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166924	NYAP1	15	5	2	4	8	2	17	0	14	7	13	10	2	5
ENSG00000166925	TSC22D4	4169	4081	3451	2626	2757	2697	1961	4021	7157	6418	2700	6822	2969	3199
ENSG00000166926	MS4A6E	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166927	MS4A7	708	348	460	682	500	491	435	384	422	118	219	1127	579	110
ENSG00000166928	MS4A14	329	314	252	198	161	183	165	352	209	77	171	200	366	41
ENSG00000166930	MS4A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166938	DIS3L	412	237	244	393	310	205	290	140	307	71	150	337	216	46
ENSG00000166946	CCNDBP1	2590	1507	1888	1577	1746	1309	1186	2073	1852	1560	985	2085	1334	1042
ENSG00000166947	EPB42	373	188	442	166	237	399	295	157	437	152	200	336	401	351
ENSG00000166948	TGM6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166949	SMAD3	805	580	586	1192	778	590	733	473	1267	226	405	1275	533	122
ENSG00000166959	MS4A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166960	CCDC178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166961	MS4A15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166963	MAP1A	63	38	73	70	45	40	62	36	85	39	25	79	56	19
ENSG00000166965	RCCD1	61	66	46	78	65	37	51	21	115	33	44	85	34	16
ENSG00000166971	AKTIP	359	251	201	349	278	200	282	182	427	75	177	488	166	61
ENSG00000166974	MAPRE2	1218	725	880	1349	835	792	871	764	1162	222	585	1369	799	234
ENSG00000166979	EVA1C	70	44	60	93	64	67	63	39	81	49	49	102	50	35
ENSG00000166984	TCP10L2	0	0	0	0	0	0	1	0	0	0	0	1	0	3
ENSG00000166986	MARS1	2538	1857	1929	1974	1643	1582	1435	1830	2936	1202	1300	2830	1587	790
ENSG00000166987	MBD6	4248	3937	3201	2877	2478	2266	2340	4666	5538	3335	2209	5756	2584	2219
ENSG00000166997	CNPY4	174	102	112	186	145	130	135	104	170	77	131	197	123	53
ENSG00000167004	PDIA3	2378	1418	1705	2352	1558	1828	1390	1337	1932	507	1310	1946	1625	378
ENSG00000167005	NUDT21	384	243	334	758	434	228	519	198	445	54	130	845	226	76
ENSG00000167011	NAT16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167014	TERB2	2	2	1	6	1	6	0	3	5	6	0	5	1	2
ENSG00000167034	NKX3-1	338	373	7	69	17	59	10	210	686	13	20	36	218	0
ENSG00000167037	SGSM1	32	20	14	64	20	20	14	11	47	5	28	39	20	10
ENSG00000167046		1	2	2	2	1	5	3	0	5	2	0	5	5	0
ENSG00000167065	DUSP18	186	113	132	194	111	75	107	81	187	126	64	175	75	82
ENSG00000167074	TEF	128	105	95	150	91	161	108	113	232	72	86	354	138	36
ENSG00000167077	MEI1	270	170	150	243	189	235	159	189	290	217	155	295	131	144
ENSG00000167080	B4GALNT2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000167081	PBX3	170	66	151	192	141	122	178	87	201	17	95	204	89	17
ENSG00000167083	GNGT2	63	37	51	67	39	38	31	31	39	42	34	70	73	42
ENSG00000167085	PHB	282	125	225	206	205	213	133	161	232	222	138	238	251	194
ENSG00000167088	SNRPD1	53	36	41	60	44	28	61	34	68	35	28	62	42	19
ENSG00000167094	TTC16	206	190	198	573	225	243	126	147	341	137	187	364	235	121
ENSG00000167098	SUN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167100	SAMD14	25	14	38	6	2	5	14	27	18	14	14	42	11	34
ENSG00000167103	PIP5KL1	5	4	9	5	2	17	5	4	15	11	3	12	3	3
ENSG00000167104	BPIFB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167105	TMEM92	13	8	15	20	13	3	6	23	21	26	6	22	6	19
ENSG00000167106	FAM102A	3396	2382	1707	2944	2010	2160	2424	1181	5047	1308	2179	3635	1571	801
ENSG00000167107	ACSF2	279	110	210	231	198	142	150	164	161	126	173	213	236	100
ENSG00000167110	GOLGA2	813	632	597	791	531	510	658	586	1066	336	392	1215	477	170
ENSG00000167112	TRUB2	265	173	202	237	171	176	161	138	244	128	207	246	174	79
ENSG00000167113	COQ4	574	446	382	534	385	485	337	347	609	421	404	639	387	246
ENSG00000167114	SLC27A4	305	198	255	222	255	205	152	192	368	235	211	312	225	127
ENSG00000167117	ANKRD40CL	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167118	URM1	705	510	576	683	538	522	441	587	797	591	542	663	581	454
ENSG00000167123	CERCAM	24	29	30	70	17	30	12	14	32	5	8	78	44	19
ENSG00000167130	DOLPP1	131	112	123	162	134	97	99	118	175	118	107	175	133	64
ENSG00000167131	CCDC103	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000167136	ENDOG	24	15	17	17	12	16	10	18	61	70	26	51	20	56
ENSG00000167139	TBC1D21	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000167157	PRRX2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000167165	UGT1A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167173	C15orf39	7014	6507	6456	3932	3654	3852	2555	6774	8042	7007	3900	6421	5204	3161
ENSG00000167178	ISLR2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000167182	SP2	1015	784	781	930	603	651	611	813	1280	465	589	1182	629	231
ENSG00000167183	PRR15L	2	4	4	1	1	2	0	0	1	3	4	1	0	2
ENSG00000167186	COQ7	66	59	91	98	102	39	81	61	117	24	74	135	45	28
ENSG00000167191	GPRC5B	20	29	8	13	8	10	5	4	21	3	11	12	5	4
ENSG00000167193	CRK	495	336	416	453	378	227	426	310	634	187	162	862	246	143
ENSG00000167194	C16orf92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167195	GOLGA6C	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167196	FBXO22	104	54	70	126	92	37	130	41	117	45	41	169	54	22
ENSG00000167202	TBC1D2B	1182	951	952	1328	899	905	778	722	1695	271	551	1716	741	169
ENSG00000167207	NOD2	1420	1286	1588	667	941	584	688	2084	992	218	659	1632	785	372
ENSG00000167208	SNX20	2271	1694	1730	2049	1451	1545	1216	2013	2422	671	1152	2147	1706	508
ENSG00000167210	LOXHD1	46	20	34	20	33	9	11	37	188	3	16	174	49	24
ENSG00000167216	KATNAL2	12	16	9	29	4	18	20	18	11	2	11	25	10	1
ENSG00000167220	HDHD2	22	25	27	28	17	8	11	10	32	5	20	39	16	6
ENSG00000167232	ZNF91	120	82	101	214	99	59	177	27	163	22	63	208	51	10
ENSG00000167244	IGF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167257	RNF214	218	134	138	228	153	156	185	103	223	55	110	232	135	39
ENSG00000167258	CDK12	1312	855	1006	1319	931	794	1004	696	1465	272	508	1426	735	232
ENSG00000167261	DPEP2	4579	3936	3313	2973	2325	2025	2224	4444	5508	6141	2417	4735	2362	2864
ENSG00000167264	DUS2	421	444	387	382	327	263	257	518	512	607	396	441	289	200
ENSG00000167272	POP5	156	123	103	191	142	124	145	90	200	85	148	174	168	57
ENSG00000167280	ENGASE	909	911	905	638	1001	811	747	561	1546	529	722	1563	988	407
ENSG00000167281	RBFOX3	3	4	3	3	3	4	2	3	19	2	5	13	5	3
ENSG00000167283	ATP5MG	134	64	120	121	107	70	91	56	83	93	41	106	85	69
ENSG00000167286	CD3D	576	211	400	373	401	308	283	209	371	333	235	308	333	370
ENSG00000167291	TBC1D16	39	38	54	63	44	43	44	24	54	27	30	50	61	16
ENSG00000167302	TEPSIN	620	545	508	480	450	483	338	602	950	718	415	820	494	370
ENSG00000167306	MYO5B	19	4	5	15	5	3	23	7	5	0	10	20	4	1
ENSG00000167311	ART5	0	2	2	0	0	0	0	0	0	1	0	0	0	0
ENSG00000167315	ACAA2	352	171	299	287	236	249	256	166	297	138	221	269	245	111
ENSG00000167323	STIM1	1875	1726	1558	1809	1391	1198	1163	1235	2788	852	1100	2305	1241	675
ENSG00000167325	RRM1	281	161	198	323	223	143	196	126	272	15	109	266	158	37
ENSG00000167332	OR51E2	0	0	0	1	0	0	0	1	0	1	0	0	0	0
ENSG00000167333	TRIM68	164	113	124	258	130	110	168	77	213	63	88	241	105	27
ENSG00000167346	MMP26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167355	OR51B5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167359	OR51I1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167360	OR51Q1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167363	FN3K	17	30	31	36	14	12	18	7	50	13	19	22	9	15
ENSG00000167371	PRRT2	13	21	8	11	15	12	22	9	24	6	16	19	13	6
ENSG00000167377	ZNF23	5	3	1	3	3	0	6	1	6	0	0	12	2	0
ENSG00000167378	IRGQ	269	202	192	271	179	165	200	165	272	102	137	302	152	58
ENSG00000167380	ZNF226	118	100	123	167	105	67	177	58	99	19	69	187	63	20
ENSG00000167384	ZNF180	95	47	61	112	81	39	89	24	66	19	30	81	37	15
ENSG00000167390	POM121L3P	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167393	PPP2R3B	221	196	167	177	197	142	221	126	359	192	162	272	145	124
ENSG00000167394	ZNF668	44	47	53	45	40	37	22	50	73	47	37	79	40	23
ENSG00000167395	ZNF646	1362	1140	1017	1132	837	732	627	1140	1746	1007	732	1558	857	490
ENSG00000167397	VKORC1	75	103	92	113	96	88	57	89	96	151	101	99	91	91
ENSG00000167414	GNG8	3	20	3	2	6	5	6	0	14	25	6	7	14	9
ENSG00000167419	LPO	0	0	1	1	0	0	2	0	0	1	1	2	1	0
ENSG00000167434	CA4	379	380	367	258	249	204	98	695	608	625	138	536	162	619
ENSG00000167447	SMG8	247	135	181	242	195	146	152	102	212	59	88	212	165	14
ENSG00000167459	LINC00905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167460	TPM4	2674	1819	2732	2971	1899	1776	2284	2452	2438	1387	1229	2466	1828	870
ENSG00000167461	RAB8A	872	495	797	584	570	544	423	685	800	648	370	903	723	328
ENSG00000167468	GPX4	1511	876	1229	1057	929	1085	858	1228	1305	2540	1325	1329	1019	1453
ENSG00000167470	MIDN	3670	3905	3144	2966	2189	1887	1992	4201	6087	2527	1812	5830	2499	1261
ENSG00000167476	JSRP1	7	1	7	6	2	5	1	4	17	21	1	14	2	14
ENSG00000167483	NIBAN3	448	860	730	850	965	713	988	316	1076	825	435	969	590	352
ENSG00000167487	KLHL26	127	131	129	121	103	89	78	116	229	79	110	239	129	52
ENSG00000167491	GATAD2A	2002	1900	1806	1964	1375	1334	1277	1827	3028	1334	1150	2941	1409	715
ENSG00000167494	NOS2P2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000167508	MVD	353	245	317	223	265	274	169	208	440	501	248	406	310	374
ENSG00000167513	CDT1	18	26	14	21	14	26	7	11	16	24	30	19	10	29
ENSG00000167515	TRAPPC2L	224	156	184	183	170	175	150	175	234	217	158	293	189	145
ENSG00000167522	ANKRD11	1709	1555	1331	1941	1393	1159	1435	1597	3270	1020	1111	3381	1157	532
ENSG00000167523	SPATA33	37	32	39	49	33	30	38	31	53	39	34	61	43	15
ENSG00000167524	RSKR	60	49	33	88	37	19	51	38	95	29	30	74	24	18
ENSG00000167525	PROCA1	204	143	144	170	193	167	136	130	212	148	116	193	119	69
ENSG00000167526	RPL13	14746	8874	11318	9317	10012	9060	9526	8214	15773	21459	12129	14609	9715	16406
ENSG00000167528	ZNF641	1398	1344	1716	1349	1119	962	962	1210	2090	589	708	1831	945	417
ENSG00000167531	LALBA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167535	CACNB3	42	39	52	67	64	77	36	65	101	22	39	74	45	23
ENSG00000167536	DHRS13	166	209	161	157	141	122	102	372	415	312	55	360	79	206
ENSG00000167543	TP53I13	403	352	315	374	409	387	292	279	840	568	286	765	351	323
ENSG00000167548	KMT2D	3017	2789	2315	3259	2246	1561	2600	2323	6006	1333	1468	6142	1889	802
ENSG00000167549	CORO6	16	27	7	36	18	22	11	16	34	17	23	44	9	7
ENSG00000167550	RHEBL1	21	15	17	23	15	11	27	28	36	27	16	23	7	10
ENSG00000167552	TUBA1A	5112	3725	3899	3203	3039	2633	2221	6187	4343	5768	2149	3163	2426	2431
ENSG00000167553	TUBA1C	190	88	120	131	123	141	137	149	150	32	96	111	129	49
ENSG00000167554	ZNF610	9	13	10	13	7	2	11	6	8	4	3	8	8	0
ENSG00000167555	ZNF528	111	123	118	277	113	82	122	73	141	23	107	138	99	22
ENSG00000167562	ZNF701	169	145	126	194	129	69	108	88	228	71	77	193	83	27
ENSG00000167565	SERTAD3	249	254	278	269	225	225	202	376	411	267	216	349	277	227
ENSG00000167566	NCKAP5L	507	561	513	432	408	386	301	464	781	409	363	822	458	237
ENSG00000167578	RAB4B	109	85	68	103	75	86	65	82	125	60	75	109	74	51
ENSG00000167580	AQP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167588	GPD1	13	11	7	9	8	7	9	3	10	9	11	6	3	1
ENSG00000167595	PROSER3	227	170	127	261	136	116	181	151	357	108	101	336	120	61
ENSG00000167600	CYP2S1	80	98	100	90	78	41	103	70	71	74	100	123	117	43
ENSG00000167601	AXL	8	6	10	10	4	7	10	6	11	6	11	9	29	6
ENSG00000167604	NFKBID	395	384	375	282	268	309	266	317	494	408	304	495	292	295
ENSG00000167608	TMC4	57	103	111	41	60	55	19	35	47	107	100	130	58	136
ENSG00000167612	ANKRD33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167613	LAIR1	1326	1402	1132	1454	1293	1122	798	819	1522	540	1131	1448	1368	398
ENSG00000167614	TTYH1	13	13	10	10	4	1	11	4	14	3	5	13	5	6
ENSG00000167615	LENG8	6931	7310	4994	7082	5443	5202	4876	4709	12224	4608	4357	10438	4583	2756
